site_name,datetime,frequency,network,latitude,longitude,temperature,humidity,pm2_5_calibrated_value,pm10_calibrated_value,site_id,device_name
Katukuru,2026-04-01 08:00:00Z,hourly,airqo,-0.670721495,30.572341,29.05666667,60.42333333,7.65,2.45,,airqo_g5477
Katukuru,2026-04-01 09:00:00Z,hourly,airqo,-0.670721495,30.572341,28.38285714,60.98571429,8.05,2.98,,airqo_g5477
Katukuru,2026-04-01 10:00:00Z,hourly,airqo,-0.670721495,30.572341,29.65428571,57.44857143,7.86,3.29,,airqo_g5477
Katukuru,2026-04-01 11:00:00Z,hourly,airqo,-0.670721495,30.572341,29.775,56.31625,8.04,3.03,,airqo_g5477
Katukuru,2026-04-01 12:00:00Z,hourly,airqo,-0.670721495,30.572341,30.03,56.5,7.99,1.78,,airqo_g5477
Katukuru,2026-04-01 13:00:00Z,hourly,airqo,-0.670721495,30.572341,30.03,56.5,7.68,0.51,,airqo_g5477
Katukuru,2026-04-01 14:00:00Z,hourly,airqo,-0.670721495,30.572341,30.37833333,53.21333333,7.13,,,airqo_g5477
Katukuru,2026-04-01 15:00:00Z,hourly,airqo,-0.670721495,30.572341,25.68666667,66.02666667,8.9,1.09,,airqo_g5477
Katukuru,2026-04-01 16:00:00Z,hourly,airqo,-0.670721495,30.572341,23.972,71.39,10.95,13.98,,airqo_g5477
Katukuru,2026-04-01 17:00:00Z,hourly,airqo,-0.670721495,30.572341,21.43625,82.76125,,,,airqo_g5477
Katukuru,2026-04-01 18:00:00Z,hourly,airqo,-0.670721495,30.572341,20.00875,90.72625,8.29,1.74,,airqo_g5477
Katukuru,2026-04-01 19:00:00Z,hourly,airqo,-0.670721495,30.572341,19.3475,93.86625,7.96,0.47,,airqo_g5477
Katukuru,2026-04-01 20:00:00Z,hourly,airqo,-0.670721495,30.572341,18.41166667,97.825,7.75,2.48,,airqo_g5477
Katukuru,2026-04-01 21:00:00Z,hourly,airqo,-0.670721495,30.572341,18.13,98.418,10.95,10.57,,airqo_g5477
Katukuru,2026-04-01 22:00:00Z,hourly,airqo,-0.670721495,30.572341,17.016,,7.95,,,airqo_g5477
Katukuru,2026-04-01 23:00:00Z,hourly,airqo,-0.670721495,30.572341,16.80833333,,8.16,,,airqo_g5477
Katukuru,2026-04-02 00:00:00Z,hourly,airqo,-0.670721495,30.572341,16.31444444,98.46333333,6.78,0.8,,airqo_g5477
Katukuru,2026-04-02 01:00:00Z,hourly,airqo,-0.670721495,30.572341,15.8,98.46333333,7.22,0.8,,airqo_g5477
Katukuru,2026-04-02 02:00:00Z,hourly,airqo,-0.670721495,30.572341,15.69875,98.19,7.07,0.8,,airqo_g5477
Katukuru,2026-04-02 03:00:00Z,hourly,airqo,-0.670721495,30.572341,15.02,98.19,6.11,0.78,,airqo_g5477
Katukuru,2026-04-02 04:00:00Z,hourly,airqo,-0.670721495,30.572341,16.095,97.55,14.75,21.85,,airqo_g5477
Katukuru,2026-04-02 05:00:00Z,hourly,airqo,-0.670721495,30.572341,17.65,95.77,26.03,36.5,,airqo_g5477
Katukuru,2026-04-02 06:00:00Z,hourly,airqo,-0.670721495,30.572341,22.61,82.34,12.63,16.59,,airqo_g5477
Katukuru,2026-04-02 10:00:00Z,hourly,airqo,-0.670721495,30.572341,27.96,54.64,8.04,4.64,,airqo_g5477
Katukuru,2026-04-02 12:00:00Z,hourly,airqo,-0.670721495,30.572341,30.86,53.63,8.08,0.12,,airqo_g5477
Katukuru,2026-04-02 13:00:00Z,hourly,airqo,-0.670721495,30.572341,30.86,53.63,,,,airqo_g5477
Katukuru,2026-04-02 14:00:00Z,hourly,airqo,-0.670721495,30.572341,26.47166667,71.31333333,7.81,0.15,,airqo_g5477
Katukuru,2026-04-02 15:00:00Z,hourly,airqo,-0.670721495,30.572341,27.21666667,68.90333333,8.66,0.22,,airqo_g5477
Katukuru,2026-04-02 16:00:00Z,hourly,airqo,-0.670721495,30.572341,23.66,79.59,6.41,6.08,,airqo_g5477
Katukuru,2026-04-02 17:00:00Z,hourly,airqo,-0.670721495,30.572341,20.95,89.9825,6.02,6.31,,airqo_g5477
Katukuru,2026-04-02 18:00:00Z,hourly,airqo,-0.670721495,30.572341,19.82,93.27,7.67,0.55,,airqo_g5477
Katukuru,2026-04-02 19:00:00Z,hourly,airqo,-0.670721495,30.572341,19.34,94.89625,13.14,10.2,,airqo_g5477
Katukuru,2026-04-02 20:00:00Z,hourly,airqo,-0.670721495,30.572341,18.35142857,97.74571429,7.49,4.06,,airqo_g5477
Ruti Mbarara,2026-04-01 00:00:00Z,hourly,airqo,-0.633745,30.619011,20.24,88.52,8.47,32.63,,airqo_g5481
Ruti Mbarara,2026-04-01 02:00:00Z,hourly,airqo,-0.633628,30.618961,19.8,91.03,12.36,14.11,,airqo_g5481
Ruti Mbarara,2026-04-01 05:00:00Z,hourly,airqo,-0.633992,30.619167,20.27,89.36,30.36,37.44,,airqo_g5481
Ruti Mbarara,2026-04-01 06:00:00Z,hourly,airqo,-0.633992,30.619167,20.9275,86.9125,18.13,29.01,,airqo_g5481
Ruti Mbarara,2026-04-01 07:00:00Z,hourly,airqo,-0.633992,30.619167,28.54,61.61,14.71,14.8,,airqo_g5481
Ruti Mbarara,2026-04-01 08:00:00Z,hourly,airqo,-0.633992,30.619167,28.73,53.725,14.01,17.26,,airqo_g5481
Ruti Mbarara,2026-04-01 09:00:00Z,hourly,airqo,-0.633992,30.619167,28.67142857,56.21142857,10.34,12.37,,airqo_g5481
Ruti Mbarara,2026-04-01 10:00:00Z,hourly,airqo,-0.633900333,30.619147,29.37666667,54.64333333,11.98,10.44,,airqo_g5481
Ruti Mbarara,2026-04-01 11:00:00Z,hourly,airqo,-0.633782444,30.61904211,28.88222222,53.39,9.36,6.64,,airqo_g5481
Ruti Mbarara,2026-04-01 12:00:00Z,hourly,airqo,-0.633658,30.618916,29.03,52.76,8.35,6.38,,airqo_g5481
Ruti Mbarara,2026-04-01 13:00:00Z,hourly,airqo,-0.632231333,30.61864417,28.38333333,55.10333333,9.09,4.21,,airqo_g5481
Ruti Mbarara,2026-04-01 14:00:00Z,hourly,airqo,-0.625098,30.617285,28.13,53.37714286,,,,airqo_g5481
Ruti Mbarara,2026-04-01 15:00:00Z,hourly,airqo,-0.625098,30.617285,25.66571429,62.67714286,,,,airqo_g5481
Ruti Mbarara,2026-04-01 17:00:00Z,hourly,airqo,-0.633687,30.619049,23.36,71.71,19.16,29.49,,airqo_g5481
Ruti Mbarara,2026-04-01 18:00:00Z,hourly,airqo,-0.635455,30.612804,23.076,73.162,,,,airqo_g5481
Ruti Mbarara,2026-04-01 19:00:00Z,hourly,airqo,-0.635455,30.612804,20.905,84.465,,,,airqo_g5481
Ruti Mbarara,2026-04-01 20:00:00Z,hourly,airqo,-0.635455,30.612804,20.465,85.9025,,,,airqo_g5481
Ruti Mbarara,2026-04-01 21:00:00Z,hourly,airqo,-0.635455,30.612804,19.666,88.42,38.7,51.27,,airqo_g5481
Ruti Mbarara,2026-04-01 22:00:00Z,hourly,airqo,-0.626728,30.61627,18.52857143,90.65714286,41.49,52.71,,airqo_g5481
Ruti Mbarara,2026-04-01 23:00:00Z,hourly,airqo,-0.62297925,30.62210188,17.7225,92.70875,43.22,50.19,,airqo_g5481
Ruti Mbarara,2026-04-02 00:00:00Z,hourly,airqo,-0.62073,30.625601,17.30714286,93.52571429,37.29,48.83,,airqo_g5481
Ruti Mbarara,2026-04-02 01:00:00Z,hourly,airqo,-0.628160286,30.62182671,17.16285714,92.14142857,33.7,44.04,,airqo_g5481
Ruti Mbarara,2026-04-02 02:00:00Z,hourly,airqo,-0.633733,30.618996,16.60833333,92.295,31.84,40.55,,airqo_g5481
Ruti Mbarara,2026-04-02 03:00:00Z,hourly,airqo,-0.633702,30.61899,16.45,92.38,40.63,51.53,,airqo_g5481
Ruti Mbarara,2026-04-02 04:00:00Z,hourly,airqo,-0.633702,30.61899,16.7325,92.4875,53.81,61.2,,airqo_g5481
Ruti Mbarara,2026-04-02 07:00:00Z,hourly,airqo,-0.633705,30.618956,28.95,50.08,18.83,31.55,,airqo_g5481
Ruti Mbarara,2026-04-02 08:00:00Z,hourly,airqo,-0.633705,30.618956,28.95,50.08,16.59,24.92,,airqo_g5481
Ruti Mbarara,2026-04-02 09:00:00Z,hourly,airqo,-0.633687,30.618996,29.65,48.39,11.52,13.85,,airqo_g5481
Ruti Mbarara,2026-04-02 10:00:00Z,hourly,airqo,-0.633919143,30.61915386,29.65,48.39,10.06,10.02,,airqo_g5481
Ruti Mbarara,2026-04-02 11:00:00Z,hourly,airqo,-0.634012,30.619217,29.8,49.23,8.67,11.51,,airqo_g5481
Ruti Mbarara,2026-04-02 12:00:00Z,hourly,airqo,-0.634012,30.619217,29.015,52.0025,,,,airqo_g5481
Ruti Mbarara,2026-04-02 14:00:00Z,hourly,airqo,-0.637044135,30.61615225,25.95,68.41,14.07,15.27,,airqo_g5481
Ruti Mbarara,2026-04-02 15:00:00Z,hourly,airqo,-0.637044135,30.61615225,25.95,68.41,,,,airqo_g5481
Ruti Mbarara,2026-04-02 16:00:00Z,hourly,airqo,-0.637044135,30.61615225,23.5,78.29,71.72,102.04,,airqo_g5481
Ruti Mbarara,2026-04-02 17:00:00Z,hourly,airqo,-0.637044135,30.61615225,23.1825,79.3125,,,,airqo_g5481
Ruti Mbarara,2026-04-02 18:00:00Z,hourly,airqo,-0.637044135,30.61615225,21.92,83.992,7.21,4.68,,airqo_g5481
Ruti Mbarara,2026-04-02 19:00:00Z,hourly,airqo,-0.635631186,30.61741347,20.79111111,86.39222222,,,,airqo_g5481
Ruti Mbarara,2026-04-02 20:00:00Z,hourly,airqo,-0.633865,30.61899,20.63,86.78,,,,airqo_g5481
Nyabuhama,2026-04-01 02:00:00Z,hourly,airqo,-0.498543,30.70109,19.46333333,94.48666667,10.94,3.26,,airqo_g5499
Nyabuhama,2026-04-01 03:00:00Z,hourly,airqo,-0.498543,30.70109,19.405,95.93333333,11.27,6.87,,airqo_g5499
Nyabuhama,2026-04-01 04:00:00Z,hourly,airqo,-0.498543,30.70109,18.37,95.93333333,7.98,5.38,,airqo_g5499
Nyabuhama,2026-04-01 07:00:00Z,hourly,airqo,-0.498508,30.70104,24.99,73.39,16.06,13.84,,airqo_g5499
Nyabuhama,2026-04-01 08:00:00Z,hourly,airqo,-0.498508,30.70104,28.1225,60.5825,13.19,6.31,,airqo_g5499
Nyabuhama,2026-04-01 09:00:00Z,hourly,airqo,-0.498508,30.70104,27.99166667,60.13,9.44,3.26,,airqo_g5499
Nyabuhama,2026-04-01 10:00:00Z,hourly,airqo,-0.498508,30.70104,28.65857143,57.77285714,9.41,2.49,,airqo_g5499
Nyabuhama,2026-04-01 11:00:00Z,hourly,airqo,-0.498508,30.70104,28.99,56.62625,9.12,2.85,,airqo_g5499
Nyabuhama,2026-04-01 13:00:00Z,hourly,airqo,-0.4985575,30.701068,28.548,57.526,9.9,10.13,,airqo_g5499
Nyabuhama,2026-04-01 15:00:00Z,hourly,airqo,-0.498557,30.70113,25.2,70.16,8.09,5.93,,airqo_g5499
Nyabuhama,2026-04-01 16:00:00Z,hourly,airqo,-0.498597,30.701118,23.41,75.02,14.93,20.9,,airqo_g5499
Nyabuhama,2026-04-01 17:00:00Z,hourly,airqo,-0.494425,30.695684,23.075,77.39,16.56,23.52,,airqo_g5499
Nyabuhama,2026-04-01 18:00:00Z,hourly,airqo,-0.490253,30.69025,22.44166667,80.19666667,35.63,45.72,,airqo_g5499
Nyabuhama,2026-04-01 19:00:00Z,hourly,airqo,-0.490253,30.69025,22.15428571,81.28714286,88.19,108.65,,airqo_g5499
Nyabuhama,2026-04-01 20:00:00Z,hourly,airqo,-0.490253,30.69025,20.3225,88.7275,15.66,20.72,,airqo_g5499
Nyabuhama,2026-04-01 21:00:00Z,hourly,airqo,-0.490253,30.69025,19.654,90.498,16.89,15.86,,airqo_g5499
Nyabuhama,2026-04-01 22:00:00Z,hourly,airqo,-0.498537,30.70117,19.35,90.29,13.44,4.22,,airqo_g5499
Nyabuhama,2026-04-01 23:00:00Z,hourly,airqo,-0.498537,30.70117,18.18666667,95.40833333,9.12,,,airqo_g5499
Nyabuhama,2026-04-02 00:00:00Z,hourly,airqo,-0.498537,30.70117,18.00875,94.83625,7.59,28.81,,airqo_g5499
Nyabuhama,2026-04-02 01:00:00Z,hourly,airqo,-0.498537,30.70117,17.61833333,94.72166667,7.37,28.81,,airqo_g5499
Nyabuhama,2026-04-02 02:00:00Z,hourly,airqo,-0.498440714,30.70093443,18.01714286,93.71571429,8.04,19.04,,airqo_g5499
Nyabuhama,2026-04-02 03:00:00Z,hourly,airqo,-0.49848,30.701023,17.95,91.44333333,6.86,65.7,,airqo_g5499
Nyabuhama,2026-04-02 07:00:00Z,hourly,airqo,-0.498583,30.701109,27.95,53.12,12.04,9.26,,airqo_g5499
Nyabuhama,2026-04-02 08:00:00Z,hourly,airqo,-0.498583,30.701109,27.95,53.12,9.56,6.69,,airqo_g5499
Nyabuhama,2026-04-02 10:00:00Z,hourly,airqo,-0.48697,30.689478,28.5,54.06666667,9.61,5.21,,airqo_g5499
Nyabuhama,2026-04-02 11:00:00Z,hourly,airqo,-0.48697,30.689478,27.0625,69.1875,8.97,6.67,,airqo_g5499
Nyabuhama,2026-04-02 12:00:00Z,hourly,airqo,-0.498527,30.70108,26.16,66.88,7.88,,,airqo_g5499
Nyabuhama,2026-04-02 13:00:00Z,hourly,airqo,-0.498527,30.70108,26.16,66.88,7.93,,,airqo_g5499
Nyabuhama,2026-04-02 14:00:00Z,hourly,airqo,-0.498527,30.70108,26.096,71.984,8.17,,,airqo_g5499
Nyabuhama,2026-04-02 16:00:00Z,hourly,airqo,-0.498828,30.701338,23.27,81.16,8.69,1.37,,airqo_g5499
Nyabuhama,2026-04-02 17:00:00Z,hourly,airqo,-0.49856,30.701153,22.67625,82.38,8.7,3.46,,airqo_g5499
Nyabuhama,2026-04-02 18:00:00Z,hourly,airqo,-0.498542143,30.70118014,21.62142857,85.09142857,7.82,5.72,,airqo_g5499
Nyabuhama,2026-04-02 19:00:00Z,hourly,airqo,-0.486902,30.690718,21.295,87.79333333,9.24,,,airqo_g5499
Nyabuhama,2026-04-02 20:00:00Z,hourly,airqo,-0.486902,30.690718,19.99125,91.91875,9.71,0.01,,airqo_g5499
Nyamitanga,2026-04-01 00:00:00Z,hourly,airqo,-0.623977768,30.64250347,19.95,89.87,7.24,3.12,,airqo_g5519
Nyamitanga,2026-04-01 10:00:00Z,hourly,airqo,-0.623977768,30.64250347,28.07,57.326,16.29,22.18,,airqo_g5519
Nyamitanga,2026-04-01 11:00:00Z,hourly,airqo,-0.623977768,30.64250347,29.82666667,54.005,29.96,44.38,,airqo_g5519
Nyamitanga,2026-04-01 12:00:00Z,hourly,airqo,-0.623977768,30.64250347,28.58,57.6,,,,airqo_g5519
Nyamitanga,2026-04-01 13:00:00Z,hourly,airqo,-0.623977768,30.64250347,28.868,53.486,,,,airqo_g5519
Nyamitanga,2026-04-01 14:00:00Z,hourly,airqo,-0.623977768,30.64250347,26.915,62.06,13.1,10.78,,airqo_g5519
Nyamitanga,2026-04-01 15:00:00Z,hourly,airqo,-0.623977768,30.64250347,26.00285714,63.41857143,,,,airqo_g5519
Nyamitanga,2026-04-01 16:00:00Z,hourly,airqo,-0.623977768,30.64250347,25.28142857,64.65428571,13.79,17.82,,airqo_g5519
Nyamitanga,2026-04-01 17:00:00Z,hourly,airqo,-0.623977768,30.64250347,23.14857143,72.30571429,7.42,5.66,,airqo_g5519
Nyamitanga,2026-04-01 18:00:00Z,hourly,airqo,-0.623977768,30.64250347,22.42666667,76.965,35.99,46.66,,airqo_g5519
Nyamitanga,2026-04-01 19:00:00Z,hourly,airqo,-0.623977768,30.64250347,22.03166667,80.14833333,41.22,54.69,,airqo_g5519
Nyamitanga,2026-04-01 20:00:00Z,hourly,airqo,-0.623977768,30.64250347,21.08125,84.70375,8.39,5.94,,airqo_g5519
Nyamitanga,2026-04-01 21:00:00Z,hourly,airqo,-0.623977768,30.64250347,21.15166667,84.36666667,8.39,6.82,,airqo_g5519
Nyamitanga,2026-04-01 22:00:00Z,hourly,airqo,-0.623977768,30.64250347,19.11,88.92333333,8.75,7.06,,airqo_g5519
Nyamitanga,2026-04-01 23:00:00Z,hourly,airqo,-0.623977768,30.64250347,18.33142857,90.93857143,8.86,7.24,,airqo_g5519
Nyamitanga,2026-04-02 00:00:00Z,hourly,airqo,-0.623977768,30.64250347,17.61666667,91.975,35.72,48.86,,airqo_g5519
Nyamitanga,2026-04-02 01:00:00Z,hourly,airqo,-0.623977768,30.64250347,17.51428571,92.18571429,15.08,25.03,,airqo_g5519
Nyamitanga,2026-04-02 02:00:00Z,hourly,airqo,-0.623977768,30.64250347,17.66142857,90.96857143,15.65,21.49,,airqo_g5519
Nyamitanga,2026-04-02 03:00:00Z,hourly,airqo,-0.623977768,30.64250347,17.72,90.89,30.07,42.62,,airqo_g5519
Nyamitanga,2026-04-02 04:00:00Z,hourly,airqo,-0.623977768,30.64250347,17.75857143,90.06142857,37.35,52.38,,airqo_g5519
Nyamitanga,2026-04-02 06:00:00Z,hourly,airqo,-0.623977768,30.64250347,27.06,64.87,32.42,43.68,,airqo_g5519
Nyamitanga,2026-04-02 13:00:00Z,hourly,airqo,-0.623977768,30.64250347,25.44,70.44,7.17,7.02,,airqo_g5519
Nyamitanga,2026-04-02 14:00:00Z,hourly,airqo,-0.623977768,30.64250347,25.44,70.44,7.62,10.77,,airqo_g5519
Nyamitanga,2026-04-02 15:00:00Z,hourly,airqo,-0.623977768,30.64250347,25.44,70.44,17.7,27.9,,airqo_g5519
Nyamitanga,2026-04-02 16:00:00Z,hourly,airqo,-0.623977768,30.64250347,23.81,76.835,36.01,48.62,,airqo_g5519
Nyamitanga,2026-04-02 17:00:00Z,hourly,airqo,-0.623977768,30.64250347,23.16666667,78.54833333,15.34,18.67,,airqo_g5519
Nyamitanga,2026-04-02 18:00:00Z,hourly,airqo,-0.623977768,30.64250347,22.275,82.635,8.47,8.35,,airqo_g5519
Nyamitanga,2026-04-02 19:00:00Z,hourly,airqo,-0.623977768,30.64250347,21.40142857,83.07285714,22.51,36.39,,airqo_g5519
Nyamitanga,2026-04-02 20:00:00Z,hourly,airqo,-0.623977768,30.64250347,21.29,84.02,33.15,45.13,,airqo_g5519
Katete,2026-04-01 00:00:00Z,hourly,airqo,-0.625845,30.671448,20.88666667,84.41,9.34,12.94,,airqo_g5544
Katete,2026-04-01 01:00:00Z,hourly,airqo,-0.625835714,30.67148443,20.68571429,85.27714286,,,,airqo_g5544
Katete,2026-04-01 05:00:00Z,hourly,airqo,-0.623704829,30.66751223,19.7,86.35,20.64,37.13,,airqo_g5544
Katete,2026-04-01 06:00:00Z,hourly,airqo,-0.623704829,30.66751223,24.6875,73.21625,12.03,3.83,,airqo_g5544
Katete,2026-04-01 07:00:00Z,hourly,airqo,-0.625249237,30.67036707,29.15285714,58.02142857,12.97,3,,airqo_g5544
Katete,2026-04-01 08:00:00Z,hourly,airqo,-0.625867,30.671509,29.6,53.606,13.29,10.14,,airqo_g5544
Katete,2026-04-01 09:00:00Z,hourly,airqo,-0.625844429,30.67145014,30.77,51.83285714,13.03,5.34,,airqo_g5544
Katete,2026-04-01 10:00:00Z,hourly,airqo,-0.625788,30.671303,31.03875,50.02875,13.03,3.32,,airqo_g5544
Katete,2026-04-01 11:00:00Z,hourly,airqo,-0.625808571,30.671258,32.34,47.32,,,,airqo_g5544
Katete,2026-04-01 12:00:00Z,hourly,airqo,-0.62583,30.671513,30.97714286,49.55285714,7.91,4.85,,airqo_g5544
Katete,2026-04-01 13:00:00Z,hourly,airqo,-0.625828333,30.67149383,29.94166667,48.78166667,8.22,3.36,,airqo_g5544
Katete,2026-04-01 14:00:00Z,hourly,airqo,-0.625828,30.67149,28.74428571,53.70428571,7.72,1.13,,airqo_g5544
Katete,2026-04-01 15:00:00Z,hourly,airqo,-0.625828,30.67149,26.50285714,59.98,10.89,6.78,,airqo_g5544
Katete,2026-04-01 16:00:00Z,hourly,airqo,-0.625813286,30.67148129,24.89428571,64.02142857,8,1.96,,airqo_g5544
Katete,2026-04-01 17:00:00Z,hourly,airqo,-0.625725,30.671429,24.58,65.76,8.12,,,airqo_g5544
Katete,2026-04-01 18:00:00Z,hourly,airqo,-0.625725,30.671429,23.05166667,74.425,22.09,31.3,,airqo_g5544
Katete,2026-04-01 19:00:00Z,hourly,airqo,-0.625725,30.671429,22.228,79.312,31.24,45.28,,airqo_g5544
Katete,2026-04-01 20:00:00Z,hourly,airqo,-0.625725,30.671429,21.3325,82.6725,8.97,,,airqo_g5544
Katete,2026-04-01 21:00:00Z,hourly,airqo,-0.625873333,30.671429,20.77,83.94166667,,,,airqo_g5544
Katete,2026-04-01 22:00:00Z,hourly,airqo,-0.625893625,30.67140725,19.90375,85.165,8.87,,,airqo_g5544
Katete,2026-04-01 23:00:00Z,hourly,airqo,-0.625878,30.671371,19.84,85.2,8.62,,,airqo_g5544
Katete,2026-04-02 00:00:00Z,hourly,airqo,-0.625878,30.671371,18.51333333,86.33833333,21.88,33.48,,airqo_g5544
Katete,2026-04-02 01:00:00Z,hourly,airqo,-0.625878,30.671371,18.10571429,86.63857143,21.31,32.24,,airqo_g5544
Katete,2026-04-02 02:00:00Z,hourly,airqo,-0.625878,30.671371,18.47285714,86.01285714,25.03,37.9,,airqo_g5544
Katete,2026-04-02 04:00:00Z,hourly,airqo,-0.623704829,30.66751223,19.83,83.7,111.78,269.44,,airqo_g5544
Katete,2026-04-02 05:00:00Z,hourly,airqo,-0.623704829,30.66751223,20.73875,80.8325,49.64,75.48,,airqo_g5544
Katete,2026-04-02 06:00:00Z,hourly,airqo,-0.623704829,30.66751223,25.89,64.45,47.92,64.61,,airqo_g5544
Katete,2026-04-02 07:00:00Z,hourly,airqo,-0.625832,30.671448,31.58,47.66,13.7,6.23,,airqo_g5544
Katete,2026-04-02 08:00:00Z,hourly,airqo,-0.625832,30.671448,31.58,47.66,12.88,3.22,,airqo_g5544
Katete,2026-04-02 09:00:00Z,hourly,airqo,-0.625788,30.671469,30.54,47.81,16.78,15.81,,airqo_g5544
Katete,2026-04-02 10:00:00Z,hourly,airqo,-0.625783833,30.671469,30.54,47.81,9.97,2.5,,airqo_g5544
Katete,2026-04-02 11:00:00Z,hourly,airqo,-0.625783,30.671469,31.24,47.94,10.95,3.19,,airqo_g5544
Katete,2026-04-02 12:00:00Z,hourly,airqo,-0.625783,30.671469,30.93333333,48.38333333,10.5,10.5,,airqo_g5544
Katete,2026-04-02 13:00:00Z,hourly,airqo,-0.625842,30.671535,26.7,67.14,12.5,8.99,,airqo_g5544
Katete,2026-04-02 14:00:00Z,hourly,airqo,-0.625818,30.67146471,26.7,67.14,12.25,9.57,,airqo_g5544
Katete,2026-04-02 15:00:00Z,hourly,airqo,-0.6258,30.671412,26.7,67.14,17.19,14.3,,airqo_g5544
Katete,2026-04-02 16:00:00Z,hourly,airqo,-0.6258,30.671412,24.61,73.87857143,44.52,69.06,,airqo_g5544
Katete,2026-04-02 17:00:00Z,hourly,airqo,-0.6258,30.671412,23.67571429,75.65142857,15.87,11.61,,airqo_g5544
Katete,2026-04-02 18:00:00Z,hourly,airqo,-0.625669167,30.67119867,22.86166667,78.78166667,24.93,37.42,,airqo_g5544
Katete,2026-04-02 19:00:00Z,hourly,airqo,-0.625753667,30.67129511,22.10666667,81.34777778,9.49,,,airqo_g5544
Katete,2026-04-02 20:00:00Z,hourly,airqo,-0.625861167,30.67143233,22.07,81.18,13.35,1.75,,airqo_g5544
Bishop Stuart University,2026-04-01 00:00:00Z,hourly,airqo,-0.598991792,30.69609825,20.24571429,85.55714286,,,,airqo_g5545
Bishop Stuart University,2026-04-01 01:00:00Z,hourly,airqo,-0.603032,30.695412,20.20571429,85.84285714,6.61,,,airqo_g5545
Bishop Stuart University,2026-04-01 02:00:00Z,hourly,airqo,-0.602998667,30.69546867,19.99833333,87.01333333,6.57,95.74,,airqo_g5545
Bishop Stuart University,2026-04-01 03:00:00Z,hourly,airqo,-0.600711429,30.69873029,19.29142857,87.86,7.38,1.46,,airqo_g5545
Bishop Stuart University,2026-04-01 04:00:00Z,hourly,airqo,-0.59407925,30.704941,18.83,88.9,14.26,21.66,,airqo_g5545
Bishop Stuart University,2026-04-01 05:00:00Z,hourly,airqo,-0.59831759,30.69622662,19.92,88.76,77.89,132.94,,airqo_g5545
Bishop Stuart University,2026-04-01 06:00:00Z,hourly,airqo,-0.603027,30.695496,23.65285714,78.82571429,8.74,5.46,,airqo_g5545
Bishop Stuart University,2026-04-01 07:00:00Z,hourly,airqo,-0.603027,30.695496,28.24571429,63.64428571,8.55,1.61,,airqo_g5545
Bishop Stuart University,2026-04-01 08:00:00Z,hourly,airqo,-0.603027,30.695496,31.658,54.84,7.91,2.58,,airqo_g5545
Bishop Stuart University,2026-04-01 09:00:00Z,hourly,airqo,-0.603027,30.695496,30.74142857,52.5,8.04,0.63,,airqo_g5545
Bishop Stuart University,2026-04-01 10:00:00Z,hourly,airqo,-0.603027,30.695496,33.58428571,48.96142857,7.9,1.95,,airqo_g5545
Bishop Stuart University,2026-04-01 11:00:00Z,hourly,airqo,-0.592704625,30.70194913,34.4225,46.6825,7.76,3.21,,airqo_g5545
Bishop Stuart University,2026-04-01 12:00:00Z,hourly,airqo,-0.59123,30.702871,35.14833333,44.48666667,9.03,5.88,,airqo_g5545
Bishop Stuart University,2026-04-01 13:00:00Z,hourly,airqo,-0.59123,30.702871,34.18,43.992,7.72,3.61,,airqo_g5545
Bishop Stuart University,2026-04-01 14:00:00Z,hourly,airqo,-0.59123,30.702871,32.975,46.47666667,7.93,3.55,,airqo_g5545
Bishop Stuart University,2026-04-01 15:00:00Z,hourly,airqo,-0.59123,30.702871,28.65,53.98666667,16.31,25.54,,airqo_g5545
Bishop Stuart University,2026-04-01 16:00:00Z,hourly,airqo,-0.591617833,30.70229783,24.72833333,64.04833333,8.37,,,airqo_g5545
Bishop Stuart University,2026-04-01 17:00:00Z,hourly,airqo,-0.593557,30.699432,24.34,65.59,9.17,8.61,,airqo_g5545
Bishop Stuart University,2026-04-01 18:00:00Z,hourly,airqo,-0.593557,30.699432,23.57,68.85666667,9.16,,,airqo_g5545
Bishop Stuart University,2026-04-01 19:00:00Z,hourly,airqo,-0.600190333,30.693082,21.705,77.72666667,9.44,,,airqo_g5545
Bishop Stuart University,2026-04-01 20:00:00Z,hourly,airqo,-0.603507,30.689907,20.5,82.16,20.05,31.95,,airqo_g5545
Bishop Stuart University,2026-04-01 21:00:00Z,hourly,airqo,-0.603507,30.689907,19.69,85.798,15.61,26.12,,airqo_g5545
Bishop Stuart University,2026-04-01 22:00:00Z,hourly,airqo,-0.601207766,30.69233165,19.71125,85.85875,,,,airqo_g5545
Bishop Stuart University,2026-04-01 23:00:00Z,hourly,airqo,-0.597375708,30.69637275,19.75,86.17,31.44,43.61,,airqo_g5545
Bishop Stuart University,2026-04-02 00:00:00Z,hourly,airqo,-0.598180178,30.69622978,18.33714286,88.02571429,31.06,40.88,,airqo_g5545
Bishop Stuart University,2026-04-02 01:00:00Z,hourly,airqo,-0.603007,30.695372,17.79,89.52166667,34.11,42.89,,airqo_g5545
Bishop Stuart University,2026-04-02 02:00:00Z,hourly,airqo,-0.603068714,30.69548857,17.81,89.31,,,,airqo_g5545
Bishop Stuart University,2026-04-02 03:00:00Z,hourly,airqo,-0.601680177,30.69577519,17.27375,89.89375,32.21,42.6,,airqo_g5545
Bishop Stuart University,2026-04-02 04:00:00Z,hourly,airqo,-0.599626225,30.69601285,17.46,89.71,40.89,51.75,,airqo_g5545
